"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 15:35:53 GMT 2024","Fri Apr 19 15:35:53 GMT 2024","273","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testLogoOnLoginPage","testLogoOnLoginPage",""
"passed","Fri Apr 19 15:35:22 GMT 2024","Fri Apr 19 15:35:37 GMT 2024","15178","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testRemoveFromCert","testRemoveFromCert",""
"passed","Fri Apr 19 15:35:42 GMT 2024","Fri Apr 19 15:35:43 GMT 2024","630","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testBurgerMenuIsClosed","testBurgerMenuIsClosed",""
"passed","Fri Apr 19 15:35:50 GMT 2024","Fri Apr 19 15:35:51 GMT 2024","454","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testEmptyUsername","testEmptyUsername",""
"passed","Fri Apr 19 15:35:46 GMT 2024","Fri Apr 19 15:35:46 GMT 2024","199","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testPricesSortedHighToLow","testPricesSortedHighToLow",""
"passed","Fri Apr 19 15:35:48 GMT 2024","Fri Apr 19 15:35:48 GMT 2024","311","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testSortingAtoZ","testSortingAtoZ",""
"passed","Fri Apr 19 15:35:51 GMT 2024","Fri Apr 19 15:35:52 GMT 2024","467","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testInvalidPassword","testInvalidPassword",""
"passed","Fri Apr 19 15:35:38 GMT 2024","Fri Apr 19 15:35:38 GMT 2024","133","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testReturnBack","testReturnBack",""
"passed","Fri Apr 19 15:35:44 GMT 2024","Fri Apr 19 15:35:44 GMT 2024","54","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testBurgerMenuIsOpen","testBurgerMenuIsOpen",""
"passed","Fri Apr 19 15:35:47 GMT 2024","Fri Apr 19 15:35:47 GMT 2024","188","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testPricesSortingLowToHigh","testPricesSortingLowToHigh",""
"passed","Fri Apr 19 15:35:20 GMT 2024","Fri Apr 19 15:35:20 GMT 2024","72","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testItemName","testItemName",""
"passed","Fri Apr 19 15:35:54 GMT 2024","Fri Apr 19 15:35:54 GMT 2024","497","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testStandardUserLogin","testStandardUserLogin",""
"unknown","Fri Apr 19 15:35:17 GMT 2024","Fri Apr 19 15:35:17 GMT 2024","1","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testBurgerMenuHasAllLinks","testBurgerMenuHasAllLinks",""
"passed","Fri Apr 19 15:35:39 GMT 2024","Fri Apr 19 15:35:41 GMT 2024","2343","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testAboutLink","testAboutLink",""
"passed","Fri Apr 19 15:35:21 GMT 2024","Fri Apr 19 15:35:21 GMT 2024","70","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testItemPrice","testItemPrice",""
"passed","Fri Apr 19 15:35:52 GMT 2024","Fri Apr 19 15:35:53 GMT 2024","482","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testInvalidUsernameLogin","testInvalidUsernameLogin",""
"passed","Fri Apr 19 15:35:50 GMT 2024","Fri Apr 19 15:35:50 GMT 2024","462","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testEmptyPassword","testEmptyPassword",""
"passed","Fri Apr 19 15:35:45 GMT 2024","Fri Apr 19 15:35:45 GMT 2024","213","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testLogoutLink","testLogoutLink",""
"passed","Fri Apr 19 15:35:19 GMT 2024","Fri Apr 19 15:35:19 GMT 2024","123","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testAddToCart","testAddToCart",""
"passed","Fri Apr 19 15:35:49 GMT 2024","Fri Apr 19 15:35:49 GMT 2024","181","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testSortingZtoA","testSortingZtoA",""
