"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 15:19:53 GMT 2024","Fri Apr 19 15:19:53 GMT 2024","223","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testBurgerMenuIsOpen","testBurgerMenuIsOpen",""
"passed","Fri Apr 19 15:19:14 GMT 2024","Fri Apr 19 15:19:15 GMT 2024","234","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testItemPrice","testItemPrice",""
"passed","Fri Apr 19 15:20:27 GMT 2024","Fri Apr 19 15:20:28 GMT 2024","500","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testLogoOnLoginPage","testLogoOnLoginPage",""
"passed","Fri Apr 19 15:19:49 GMT 2024","Fri Apr 19 15:19:50 GMT 2024","461","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testBurgerMenuIsClosed","testBurgerMenuIsClosed",""
"passed","Fri Apr 19 15:20:03 GMT 2024","Fri Apr 19 15:20:04 GMT 2024","543","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testPricesSortingLowToHigh","testPricesSortingLowToHigh",""
"passed","Fri Apr 19 15:20:31 GMT 2024","Fri Apr 19 15:20:32 GMT 2024","846","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testStandardUserLogin","testStandardUserLogin",""
"passed","Fri Apr 19 15:20:07 GMT 2024","Fri Apr 19 15:20:08 GMT 2024","1054","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testSortingAtoZ","testSortingAtoZ",""
"passed","Fri Apr 19 15:19:11 GMT 2024","Fri Apr 19 15:19:11 GMT 2024","274","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testItemName","testItemName",""
"passed","Fri Apr 19 15:19:18 GMT 2024","Fri Apr 19 15:19:34 GMT 2024","15668","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testRemoveFromCert","testRemoveFromCert",""
"passed","Fri Apr 19 15:19:40 GMT 2024","Fri Apr 19 15:19:46 GMT 2024","5475","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testAboutLink","testAboutLink",""
"passed","Fri Apr 19 15:20:14 GMT 2024","Fri Apr 19 15:20:14 GMT 2024","880","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testEmptyPassword","testEmptyPassword",""
"passed","Fri Apr 19 15:20:00 GMT 2024","Fri Apr 19 15:20:00 GMT 2024","672","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testPricesSortedHighToLow","testPricesSortedHighToLow",""
"unknown","Fri Apr 19 15:18:53 GMT 2024","Fri Apr 19 15:18:53 GMT 2024","2","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testBurgerMenuHasAllLinks","testBurgerMenuHasAllLinks",""
"passed","Fri Apr 19 15:20:17 GMT 2024","Fri Apr 19 15:20:18 GMT 2024","818","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testEmptyUsername","testEmptyUsername",""
"passed","Fri Apr 19 15:20:11 GMT 2024","Fri Apr 19 15:20:11 GMT 2024","547","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testSortingZtoA","testSortingZtoA",""
"passed","Fri Apr 19 15:19:56 GMT 2024","Fri Apr 19 15:19:57 GMT 2024","686","Saucedemo","MyTests","tests.InventoryTest","tests.InventoryTest","testLogoutLink","testLogoutLink",""
"passed","Fri Apr 19 15:20:20 GMT 2024","Fri Apr 19 15:20:21 GMT 2024","874","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testInvalidPassword","testInvalidPassword",""
"passed","Fri Apr 19 15:19:07 GMT 2024","Fri Apr 19 15:19:08 GMT 2024","491","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testAddToCart","testAddToCart",""
"passed","Fri Apr 19 15:20:24 GMT 2024","Fri Apr 19 15:20:25 GMT 2024","875","Saucedemo","MyTests","tests.SaucedemoLoginTest","tests.SaucedemoLoginTest","testInvalidUsernameLogin","testInvalidUsernameLogin",""
"passed","Fri Apr 19 15:19:36 GMT 2024","Fri Apr 19 15:19:37 GMT 2024","461","Saucedemo","MyTests","tests.BackpackTest","tests.BackpackTest","testReturnBack","testReturnBack",""
